ID,Loc,RAJ2000,DEJ2000,SNR,HRV,e_HRV,Teff,e_Teff,logg,e_logg,Vsini,[M/H],e_[M/H]
2M07573472+3940005,2383,119.394705,39.666813,228.2,-2.18935,0.01352,3940.347,74.92,4.9617,0.1253,3.25792,-0.475439,0.014503
2M07573472+3940005,4532,119.394705,39.666813,220.5,-1.91612,0.011504,3941.271,68.266,4.9719,0.1266,3.48803,-0.478349,0.012465
2M07573693+3835196,2382,119.40389,38.588779,143.02,19.9447,0.114829,3372.824,60.533,4.8012,0.1135,65.43347,0.081827,0.013313
2M07573717+4041110,2383,119.404899,40.686394,228.92,-24.5193,0.017148,3719.478,71.261,4.9246,0.1235,12.59505,-0.342829,0.015309
2M07574137+4805438,2081,119.422406,48.095524,179.78,18.083099,0.019565,3908.923,66.199,4.8355,0.1134,3.14102,-0.116979,0.009872
2M07574329+2855279,2316,119.430385,28.924421,153.36,26.2962,0.017299,3468.815,71.264,4.995,0.1205,7.18406,-0.186979,0.018283
2M07574369+2227252,2412,119.432055,22.457016,105.15,37.476398,0.027546,3567.76,75.102,4.8838,0.1152,4.68824,-0.094446,0.01689
2M07574369+2227252,2410,119.432055,22.457016,111.52,37.327801,0.027614,3563.427,70.729,4.8573,0.1179,3.34511,-0.147489,0.015876
2M07574574+1951303,2405,119.440621,19.85844,398.03,-1.11446,0.007676,3749.079,63.365,4.9658,0.1233,5.02065,-0.310109,0.012022
2M07574594+2547236,2088,119.44144,25.789911,104.7,-1.28974,0.026831,3917.687,80.242,4.7436,0.1148,5.21735,-0.219069,0.014249
2M07574685+6530089,5246,119.445222,65.502495,57.09,-1.10503,0.084311,3480.036,80.86,4.9277,0.1266,8.06882,-0.383959,0.024975
2M07575415+0829287,5627,119.475639,8.491312,35.101,-1.24834,0.118864,3527.726,82.294,4.8104,0.1147,8.20578,-0.098329,0.020546
2M07575798+3326255,2398,119.491606,33.440434,129.35,-106.393997,0.032639,3945.699,87.261,5.5939,0.1696,4.5923,-1.466149,0.033202
2M07575838+5035287,2286,119.493262,50.591328,238.9,0.937162,0.011969,3676.463,60.92,4.8403,0.118,4.3376,-0.138969,0.010969
2M07575838+5035287,2290,119.493262,50.591328,262.02,0.300367,0.012488,3689.826,61.022,4.8692,0.117,2.23615,-0.117059,0.010708
2M07580066+1502331,2470,119.502791,15.042531,182.34,25.055201,0.017566,3627.168,60.168,4.8553,0.1196,5.71874,-0.160149,0.011462
2M07580615+2216247,2412,119.525666,22.273552,84.606,-20.240801,0.0293,3770.842,80.077,4.8645,0.1191,2.51588,-0.285849,0.017011
2M07581053+2334215,2412,119.543886,23.572659,117.57,19.471001,0.033484,3457.866,64.683,4.8846,0.1103,14.28894,0.122951,0.013125
2M07581269+4118134,2383,119.552914,41.303745,945.41,-20.5735,0.0032,3515.651,58.85,5.0239,0.1255,6.64416,-0.265019,0.013284
2M07581269+4118134,4532,119.552914,41.303745,1203.6,-20.335199,0.002485,3504.52,58.509,5.0607,0.1247,7.11197,-0.240889,0.013132
2M07581431+2610020,2088,119.559658,26.16724,101.11,-26.9245,0.03981,3948.353,81.686,4.8849,0.1175,3.39923,-0.307159,0.015022
2M07581583+2629490,2413,119.565976,26.496958,122.45,-1.86292,0.024483,3888.574,78.022,4.9282,0.1228,3.52606,-0.410589,0.015655
2M07582432+4613443,2289,119.601373,46.228977,114.0,-67.108803,0.025642,3719.855,74.928,4.8205,0.1207,4.05779,-0.288489,0.016087
2M07582273+4939533,2285,119.594712,49.664829,427.35,-26.7344,0.006428,3499.164,57.449,4.9543,0.1187,5.39473,-0.080517,0.011651
2M07582273+4939533,2290,119.594712,49.664829,551.21,-26.528299,0.005921,3495.757,57.278,4.9673,0.1181,6.21112,-0.061625,0.011508
2M07582273+4939533,2081,119.594712,49.664829,481.59,-26.530199,0.005551,3492.778,57.175,4.9936,0.1178,6.16453,-0.052762,0.011451
2M07582469+2902150,2316,119.602915,29.037512,101.0,3.45709,0.035029,3806.507,85.227,4.8053,0.1173,5.01926,-0.268649,0.018003
2M07582469+2902150,2337,119.602915,29.037512,123.58,4.8212,0.027483,3769.833,82.458,4.7208,0.1194,5.48732,-0.302029,0.018037
2M07583003+2216140,2410,119.62516,22.27058,223.75,-89.044403,0.028348,3834.908,65.863,4.708,0.1268,15.46678,-0.437099,0.012685
2M07583014+1543404,2470,119.625598,15.727907,365.12,33.358398,0.009924,3512.56,58.955,5.022,0.1265,6.26975,-0.290949,0.013577
2M07583098+1530146,2470,119.629114,15.504078,319.97,24.025101,0.021879,3393.602,55.373,4.9836,0.1185,23.38837,-0.027608,0.01199
2M07583781+0604220,5627,119.657549,6.072792,184.46,43.0467,0.020201,3960.662,68.237,4.6126,0.1159,12.29419,-0.211469,0.010459
2M07583790+2111353,2410,119.657934,21.193161,99.41,18.3374,0.03621,3658.289,78.28,4.706,0.1292,4.69656,-0.495129,0.020824
2M07583800+3106049,2385,119.658362,31.101381,90.208,28.079901,0.032063,3974.622,87.221,4.8559,0.1304,3.24624,-0.659649,0.020092
2M07583800+3106049,2317,119.658362,31.101381,65.741,27.8104,0.052293,3955.539,96.468,4.8292,0.1285,2.64058,-0.641339,0.023853
2M07583972+3134152,2385,119.66553,31.570915,118.69,26.2617,0.031243,3997.665,78.935,4.7514,0.1127,3.77233,-0.183459,0.012633
2M07583984+2558396,2088,119.666013,25.977684,136.33,37.190201,0.025148,3952.419,73.164,4.7913,0.1116,3.17592,-0.112219,0.011142
2M07584566+0637498,5627,119.690265,6.630504,78.138,32.519901,0.0664,3624.224,75.881,4.6536,0.1074,19.93885,0.100544,0.014397
2M07584729+5140483,2286,119.697059,51.680111,380.94,-9.67676,0.008235,3920.749,65.878,4.7796,0.1162,3.05091,-0.194779,0.010141
2M07584729+5140483,2290,119.697059,51.680111,451.85,-9.97252,0.006899,3900.655,65.408,4.7537,0.1161,4.00737,-0.183219,0.010143
2M07585009+4626416,2289,119.708731,46.444901,118.37,29.930401,0.025804,3761.333,71.404,4.6976,0.105,6.40944,0.147131,0.011016
2M07585272+5056523,2286,119.719693,50.947872,179.64,51.5299,0.024474,3992.318,71.419,4.7903,0.1206,12.48533,-0.357799,0.011937
2M07585272+5056523,2285,119.719693,50.947872,155.0,51.290699,0.02912,3987.354,74.79,4.7424,0.121,12.64736,-0.382039,0.013116
2M07585368+5307153,2286,119.72367,53.120918,53.532,-100.610001,0.085118,3983.529,95.68,4.6928,0.1259,7.61833,-0.582619,0.022164
2M07585686+2124322,2410,119.736945,21.408958,179.81,13.4653,0.020121,3501.169,60.621,5.171,0.1209,9.24485,-0.155499,0.013275
2M07590587+1523294,2470,119.774462,15.391521,526.3,26.5994,0.00697,3777.467,61.577,4.7998,0.1099,3.1148,0.045733,0.0090338
2M07590624+0617310,5627,119.776021,6.291951,65.528,-3.00087,0.047785,3976.492,89.874,4.7169,0.113,4.48157,-0.226209,0.016327
2M07590665+2233005,2410,119.777733,22.550165,169.63,-3.37074,0.019509,3974.386,70.823,4.8143,0.116,5.17678,-0.228389,0.011089
2M07590718+1719474,2471,119.779942,17.329836,393.88,27.980301,0.014142,3439.781,55.929,5.1526,0.1164,19.34639,0.007974,0.011311
2M07590867+3555109,2399,119.786132,35.919704,150.89,-27.6667,0.027402,3891.606,70.328,4.7334,0.1086,4.33341,0.00272,0.010323
2M07590867+3555109,2292,119.786132,35.919704,136.29,-27.3337,0.024724,3894.433,71.725,4.7396,0.1082,4.52012,0.009111,0.010593
2M07591229+0706407,5627,119.801236,7.111333,220.71,-12.165,0.025701,3687.719,60.539,4.8772,0.1145,15.25809,-0.046717,0.01016
2M07592183+0719009,5627,119.840966,7.316924,40.96,-12.8469,0.12083,3490.168,80.083,5.7106,0.1158,14.93482,-0.108689,0.020617
2M07591988+1946578,2405,119.832862,19.782734,164.32,24.258499,0.019571,3981.988,69.475,4.7192,0.105,3.70971,0.08268,0.0088899
2M07592330+2013505,2405,119.8471,20.230711,108.01,21.760201,0.02884,3539.952,69.107,4.9606,0.1103,9.96002,0.074169,0.013741
2M07592435+0720192,5627,119.85149,7.338669,94.177,47.235401,0.034871,3999.007,85.892,4.7339,0.1235,6.85962,-0.493219,0.017381
2M07592489+2440479,2413,119.853718,24.679977,88.166,5.53211,0.033682,3727.146,78.043,4.8093,0.1139,3.89843,-0.124529,0.015488
2M07592489+2440479,2417,119.853718,24.679977,109.48,5.4922,0.027885,3714.778,74.133,4.6996,0.1161,4.73773,-0.162709,0.014748
2M07592508+4854156,2081,119.854509,48.904354,230.89,-0.305246,0.012739,3574.903,58.674,4.7854,0.117,4.90637,-0.067383,0.011008
2M07592566+2413075,2417,119.856945,24.21876,151.28,27.053101,0.022887,3744.009,72.36,4.733,0.1412,6.46532,-0.771639,0.019742
2M07592679+4118003,2383,119.861657,41.300095,129.98,-78.010803,0.029735,3687.393,81.46,4.7957,0.1274,5.39386,-0.471839,0.021265
2M07592679+4118003,4532,119.861657,41.300095,179.05,-78.191704,0.016033,3683.474,76.035,4.8392,0.1272,6.44051,-0.445659,0.018779
2M07592859+2020442,2410,119.869144,20.345638,149.53,3.72303,0.017802,3625.102,64.733,4.72,0.1135,4.69678,-0.02059,0.011917
2M07592859+2020442,2405,119.869144,20.345638,139.35,4.74539,0.020076,3622.619,66.43,4.7423,0.1122,3.7295,0.007087,0.012262
2M07592930+2106149,2410,119.872111,21.104151,132.91,107.625,0.02223,3905.976,74.794,4.7616,0.113,1.98203,-0.143949,0.012283
2M07592951+3600087,2399,119.872991,36.002438,100.21,33.779301,0.033592,3835.5,77.841,4.8177,0.1107,4.2031,-0.069673,0.013416
2M07592951+3600087,2292,119.872991,36.002438,68.466,33.728001,0.041305,3833.471,82.874,4.7654,0.111,4.56363,-0.099399,0.015158
2M07593029+1525332,2470,119.876227,15.425916,99.232,-3.71528,0.012448,3963.137,85.443,4.7324,0.1112,3.71279,-0.154729,0.014586
2M07593029+0708219,5627,119.876242,7.139436,30.673,6.86622,0.056885,3645.167,87.923,4.6514,0.1207,6.1759,-0.316829,0.02297
2M07593769+3251597,2398,119.907051,32.866592,204.19,23.8792,0.016259,3952.677,64.799,4.7721,0.1071,2.27389,0.054859,0.008277
2M07593769+3251597,2385,119.907051,32.866592,182.94,23.9363,0.021155,3933.52,65.967,4.7304,0.1074,3.97082,0.046838,0.0087133
2M07593906+1752506,2471,119.912774,17.880747,183.53,34.192902,0.017392,3611.419,61.428,4.8365,0.123,5.39759,-0.247889,0.012704
2M07594334+3301543,2385,119.930598,33.03175,144.98,-38.210999,0.024122,3881.667,72.331,4.8201,0.1152,6.09565,-0.185839,0.012192
2M07594375+5041173,2286,119.932297,50.688156,46.633,9.94117,0.080699,3634.209,86.516,4.706,0.1276,6.57068,-0.479249,0.024927
2M07594375+5041173,2285,119.932297,50.688156,85.314,9.25122,0.043463,3633.174,79.499,4.6554,0.1308,6.66162,-0.529889,0.022392
2M07594693+3051355,2317,119.945572,30.859871,89.139,35.2621,0.04009,3502.749,80.044,4.7451,0.1236,8.3751,-0.314089,0.022963
2M07594758+2106040,2410,119.948275,21.101126,288.45,-21.5033,0.010121,3550.124,60.253,4.9996,0.13,6.11153,-0.393039,0.014344
2M07595478+3213211,2385,119.978275,32.222553,136.92,-6.27795,0.030488,3424.282,65.17,4.8788,0.1301,7.5209,-0.380359,0.018661
2M07595737+1944297,2405,119.98905,19.741602,116.92,46.7327,0.024016,3554.974,69.573,4.6734,0.1201,5.66383,-0.195369,0.016048
2M07595785+2728474,2337,119.991082,27.479843,104.18,44.108002,0.024159,3543.63,75.984,4.8303,0.1141,4.81305,-0.061015,0.017327
2M07595785+2728474,2320,119.991082,27.479843,104.66,44.187401,0.024871,3536.262,70.473,4.8717,0.1144,5.81193,-0.04304,0.015277
2M07595875+0818153,5627,119.994821,8.304275,51.127,5.47048,0.083326,3984.516,94.033,4.7791,0.1172,2.6562,-0.355419,0.018833
2M08000595+1815396,2405,120.024809,18.261026,200.49,28.8986,0.014758,3818.678,62.335,4.7317,0.1093,2.711,0.04547,0.0088546
2M08000595+1815396,2471,120.024809,18.261026,214.53,29.3405,0.014965,3830.601,62.468,4.7645,0.1087,2.28265,0.058974,0.0087142
2M08000595+1815396,2471,120.024809,18.261026,158.9,29.305799,0.020475,3835.847,67.22,4.7897,0.1077,2.97879,0.062575,0.0097554
2M08000712+2834196,2337,120.029704,28.572119,137.22,2.29714,0.02807,3825.036,69.88,4.7649,0.1059,2.77709,0.104951,0.010244
2M08000881+4731528,2081,120.036747,47.531338,112.73,-7.10796,0.029859,3952.538,82.032,4.8643,0.1304,2.97221,-0.631969,0.018242
2M08000881+4731528,2294,120.036747,47.531338,135.94,-7.11336,0.025058,3931.491,78.195,4.8502,0.1311,5.45456,-0.626179,0.017139
AP,2289,120.036797,47.531307,132.05,-5.87392,0.025799,3911.911,79.027,4.7639,0.1321,3.88481,-0.647709,0.017986
2M08001040+2120036,2410,120.043339,21.334347,204.68,4.85439,0.017733,3737.171,60.801,4.709,0.1103,8.21202,0.052658,0.0091729
2M08001090+5216378,2291,120.045451,52.277184,193.22,-5.00303,0.018198,3491.038,57.643,5.4243,0.1209,10.38245,-0.136049,0.012221
2M08001090+5216378,2290,120.045451,52.277184,225.1,-5.87749,0.017825,3480.887,57.87,5.2437,0.1236,9.43757,-0.202689,0.012947
2M08001319+3144110,2385,120.054978,31.736408,120.48,-27.719999,0.028444,3801.411,74.455,4.7696,0.1152,4.54067,-0.168169,0.013665
2M08001466+3009402,2317,120.061117,30.161188,57.256,71.064301,0.018507,3779.309,87.551,4.757,0.11,3.35506,-0.069873,0.01718
2M08001738+1456002,2470,120.072445,14.933404,165.91,48.696999,0.015075,3820.267,80.831,4.8396,0.13,3.53248,-0.576489,0.019537
2M08001753+2004586,2405,120.073062,20.08296,302.38,32.361801,0.009086,3695.988,60.802,4.8131,0.115,5.33445,-0.064699,0.010254
2M08001871+4106143,2082,120.077977,41.103985,124.87,25.267799,0.021404,3628.019,68.906,4.7284,0.1186,4.91824,-0.177709,0.014448
2M08001907+3334064,2398,120.079498,33.568447,151.75,45.055401,0.0238,3665.248,70.321,4.8526,0.1236,4.40484,-0.323419,0.015662
2M08002023+5339415,2287,120.084333,53.66153,97.219,6.72277,0.033822,3733.054,79.154,4.7156,0.1256,6.21713,-0.433499,0.018923
2M08002023+5339415,2291,120.084333,53.66153,107.63,7.10121,0.037497,3732.052,77.411,4.7259,0.1266,5.52192,-0.452179,0.018467
2M08002098+5054370,2286,120.087423,50.910282,77.832,57.824699,0.034041,3672.234,81.116,4.6379,0.126,5.4523,-0.433029,0.020965
2M08002098+5054370,2290,120.087423,50.910282,91.188,57.744801,0.028995,3672.38,78.369,4.6434,0.1266,5.43839,-0.436449,0.019853
2M08002353+3838168,2383,120.098053,38.638016,201.33,6.03894,0.019368,3547.454,60.873,4.8534,0.1344,5.88437,-0.498989,0.015583
2M08002353+3838168,2384,120.098053,38.638016,223.84,5.92206,0.012363,3585.559,61.356,5.0933,0.1323,3.89135,-0.466369,0.014849
2M08002367+1636232,2471,120.098648,16.60647,87.275,-12.4348,0.033694,3484.231,72.191,5.0311,0.1153,6.47262,-0.058694,0.016997
2M08003061+2459144,2319,120.127581,24.987335,127.43,38.675598,0.022079,3697.522,79.131,4.7301,0.1215,2.9128,-0.320479,0.018343
2M08003061+2459144,2417,120.127581,24.987335,122.41,38.6548,0.027373,3713.775,73.668,4.8465,0.1228,2.78952,-0.335759,0.016191
2M08003376+1532458,2470,120.140707,15.546058,306.93,70.306198,0.010516,3996.588,67.367,4.7892,0.115,3.29716,-0.193369,0.0098121
2M08003470+2553334,2088,120.144623,25.892637,655.46,92.048103,0.004985,3823.728,63.634,4.699,0.1157,6.54049,-0.138139,0.010158
2M08003470+2553334,2413,120.144623,25.892637,635.59,88.945999,0.0073,3810.346,63.23,4.6741,0.1151,17.81148,-0.115189,0.010047
2M08003470+2553334,2319,120.144623,25.892637,928.43,91.459396,0.004807,3813.753,63.45,4.6697,0.1159,14.83543,-0.138749,0.010212
2M08004121+2200420,2410,120.171723,22.01169,119.09,36.8965,0.034399,3635.922,70.775,4.6247,0.1161,8.14948,-0.123969,0.014499
2M08004663+3604162,2399,120.19432,36.071167,94.76,16.219,0.019646,3713.137,83.487,4.696,0.1204,4.28776,-0.313799,0.019629
2M08005506+5144035,2286,120.229453,51.734325,175.71,-54.875198,0.01883,3644.876,64.538,5.0689,0.133,6.17234,-0.518229,0.015611
2M08005506+5144035,2290,120.229453,51.734325,177.92,-54.871498,0.016931,3627.972,77.18,4.8689,0.1346,6.62537,-0.607029,0.022459
2M08005664+3137372,2385,120.236036,31.627001,119.96,-11.8783,0.024582,3715.619,72.854,4.7519,0.1213,5.0068,-0.294669,0.015487
2M08010032+4453244,2293,120.251351,44.890137,314.01,-23.845501,0.017498,3479.698,57.276,5.632,0.12,18.05511,-0.107039,0.012039
2M08010256+2306402,2417,120.260705,23.111187,88.678,-49.816898,0.035779,3700.757,82.603,4.657,0.1405,6.81648,-0.784469,0.025832
2M08010695+1857302,2405,120.278987,18.95841,144.87,3.62556,0.021874,3856.87,73.233,4.824,0.1257,2.75036,-0.452599,0.01491
2M08011060+3847378,2382,120.294203,38.793842,102.59,41.130501,0.038227,3543.534,70.373,4.9465,0.1133,5.95607,-0.014321,0.014864
2M08011105+3414329,2398,120.296045,34.242481,146.01,17.188999,0.020018,3726.032,74.877,4.7592,0.1075,2.06743,0.067611,0.01293
2M08011664+4450446,2293,120.319371,44.845734,165.44,7.9292,0.022385,3322.167,59.016,5.1853,0.1324,7.40952,-0.370649,0.017798
2M08011984+1725192,2471,120.332693,17.422007,109.02,17.7253,0.03006,3686.506,71.528,4.8068,0.1073,8.96107,0.100959,0.012245
2M08011984+1725192,2471,120.332693,17.422007,87.101,18.7353,0.03948,3666.527,76.183,4.6843,0.109,10.73248,0.039659,0.014374
2M08012024+4900510,2295,120.334368,49.014191,67.2,4.45343,0.053686,3932.354,86.988,4.7416,0.1079,4.06013,-0.056882,0.014583
2M08012024+4900510,2081,120.334368,49.014191,78.667,3.11983,0.055243,3906.803,81.846,4.681,0.1093,4.69753,-0.069739,0.013616
2M08012394+1810090,2471,120.349771,18.169186,128.83,21.7376,0.028197,3997.828,76.839,4.7646,0.1091,5.09108,-0.072659,0.011325
2M08012394+1810090,2471,120.349771,18.169186,130.18,22.2236,0.025678,3999.426,76.833,4.7501,0.11,4.98322,-0.098339,0.01148
2M08012731+0603102,5627,120.363803,6.052855,31.204,5.0692,0.228955,3844.156,91.242,4.6663,0.1111,14.41451,-0.136469,0.017951
2M08013191+4642168,2294,120.382999,46.704678,367.68,-3.15167,0.008314,3842.656,64.168,4.8351,0.1164,6.85583,-0.164549,0.010271
2M08013191+4642168,2289,120.382999,46.704678,440.0,-2.12507,0.01031,3870.46,64.653,4.8967,0.1157,17.48638,-0.157609,0.010084
2M08013345+0634339,5627,120.389388,6.57611,58.175,-8.85783,0.057908,3513.536,80.431,5.1642,0.1269,25.1478,-0.400339,0.024076
2M08013655+0659503,5627,120.402318,6.997318,96.647,31.669001,0.031711,3465.78,73.312,4.91,0.1167,6.34644,-0.094924,0.018189
2M08013679+5134388,2286,120.403307,51.577454,142.87,-3.2607,0.045022,3861.657,70.989,4.717,0.1096,27.35899,-0.017192,0.010909
2M08014070+3106129,2385,120.419597,31.103603,65.597,143.570007,0.053203,3997.893,108.847,5.3898,0.1813,12.00328,-1.760749,0.054031
2M08014070+3106129,2317,120.419597,31.103603,75.467,124.991997,0.11657,3956.678,102.188,5.1154,0.1859,23.93316,-1.804849,0.05196
2M08014318+4959455,2290,120.429919,49.995979,372.74,14.1409,0.012635,3748.78,62.001,4.7521,0.1156,13.96047,-0.101949,0.010259
2M08014318+4959455,2081,120.429919,49.995979,340.07,13.0846,0.015472,3762.17,62.004,4.7749,0.114,12.8174,-0.064288,0.0099002
2M08014424+2550555,2088,120.43436,25.848768,106.77,-19.0397,0.023484,3897.052,77.304,4.7181,0.1067,2.89841,0.025041,0.011834
2M08014424+2550555,2413,120.43436,25.848768,110.75,-18.7819,0.028088,3891.287,76.746,4.7025,0.1081,3.38649,-0.008526,0.011992
2M08014463+4538550,2289,120.435977,45.648636,127.49,-0.31648,0.027287,3926.1,76.591,4.802,0.1173,3.20118,-0.273169,0.013525
2M08014463+4538550,2293,120.435977,45.648636,125.17,-0.549368,0.02809,3915.971,85.116,4.7369,0.1182,5.13476,-0.328639,0.016766
2M08015582+3902296,2383,120.482622,39.041557,124.65,41.755798,0.020795,3574.154,70.3,4.709,0.1305,5.94497,-0.463919,0.01876
2M08015729+3736190,2384,120.488731,37.605297,109.15,6.78172,0.024022,3936.158,78.792,4.7238,0.1087,2.95522,-0.049971,0.012308
2M08015729+3736190,2399,120.488731,37.605297,133.66,7.14835,0.028555,3917.26,72.951,4.7611,0.1074,1.71981,0.017822,0.010608
2M08015778+3745513,2382,120.490781,37.764252,182.57,5.95225,0.017994,3567.427,64.139,4.9907,0.1244,5.9946,-0.283159,0.014602
2M08015778+3745513,2384,120.490781,37.764252,181.5,6.07694,0.019365,3567.496,61.279,4.9881,0.1264,5.95073,-0.317529,0.013831
2M08015778+3745513,2399,120.490781,37.764252,188.36,6.68984,0.021338,3572.93,60.221,5.0156,0.1268,4.91168,-0.322999,0.013406
2M08020068+5233377,2291,120.502838,52.56049,167.08,11.6184,0.016371,3975.35,78.338,4.7472,0.109,2.85522,-0.068488,0.011896
2M08020068+5233377,2286,120.502838,52.56049,234.48,11.8186,0.013267,3986.123,66.27,4.7486,0.1107,3.57034,-0.065517,0.0089438
2M08020630+2212017,2410,120.526282,22.200483,210.91,47.1418,0.027982,3715.878,65.956,4.8197,0.1438,16.33052,-0.789629,0.017646
2M08021035+3238425,2385,120.543133,32.645153,159.72,-29.3183,0.022522,3776.132,70.007,4.6501,0.1295,7.94822,-0.503169,0.015444
2M08021035+3238425,2473,120.543133,32.645153,153.06,-29.0914,0.022587,3782.861,71.078,4.709,0.1291,7.55266,-0.501499,0.015711
2M08021891+5029532,2290,120.578807,50.498119,132.64,1.12553,0.026642,3834.594,80.575,4.852,0.1129,1.59331,-0.142039,0.014828
2M08023053+4641406,2294,120.627249,46.694637,116.09,26.3333,0.032282,3929.887,79.464,4.6954,0.114,7.64997,-0.198019,0.013695
2M08023053+4641406,2289,120.627249,46.694637,134.93,25.646999,0.027266,3919.936,75.003,4.6623,0.1151,8.44578,-0.206169,0.012635
2M08023809+3032383,2317,120.658745,30.543982,101.66,33.227798,0.030997,3577.698,73.302,4.7774,0.1245,5.2295,-0.331609,0.018495
2M08024181+2851062,2317,120.674212,28.851746,134.1,48.3036,0.020759,3800.261,71.632,4.7998,0.1149,4.13428,-0.148289,0.012692
2M08024181+2851062,2337,120.674212,28.851746,179.48,48.438801,0.018664,3815.905,65.378,4.7796,0.1174,4.4727,-0.189069,0.011025
2M08024392+3727157,2384,120.68301,37.45438,137.26,52.3167,0.027546,3830.91,72.984,5.1807,0.1191,7.28736,-0.275739,0.013695
2M08024425+2034553,2410,120.684389,20.582031,96.774,10.0004,0.030007,3849.868,80.483,4.8508,0.1148,3.49905,-0.197569,0.015071
2M08025304+4012352,2383,120.721008,40.209805,301.88,12.583,0.009149,3535.621,59.528,4.997,0.1272,6.26325,-0.318109,0.013664
2M08025304+4012352,4532,120.721008,40.209805,194.04,12.7191,0.009174,3537.124,59.569,5.0007,0.1273,5.74579,-0.320529,0.013677
2M08025304+4012352,2400,120.721008,40.209805,226.13,13.0438,0.012397,3529.977,59.393,4.9495,0.1271,6.09762,-0.312399,0.013653
2M08025424+2534590,2413,120.726041,25.583076,119.03,15.1955,0.032437,3511.424,79.02,5.248,0.1818,6.78125,-1.508849,0.045472
